event_id,customer_id,brand_id,event_time,event_type,event_properties
4748,C0268,brand_a,7/6/2024 13:00,session,
4749,C0268,brand_a,11/9/2024 20:00,session,
4750,C0268,brand_a,3/9/2024 11:00,purchase,
4751,C0268,brand_a,3/13/2024 11:00,delivery,delay_days=4
4752,C0268,brand_a,8/20/2024 18:00,purchase,
4753,C0268,brand_a,8/24/2024 18:00,delivery,delay_days=4
4754,C0268,brand_a,8/29/2024 16:00,purchase,
4755,C0268,brand_a,8/31/2024 16:00,delivery,delay_days=2
4756,C0268,brand_a,1/28/2024 21:00,email_sent,campaign=welcome
4757,C0268,brand_a,1/30/2024 3:00,email_opened,campaign=welcome
4758,C0269,brand_a,6/13/2023 19:00,signup,
4759,C0269,brand_a,6/15/2023 2:00,view_onboarding_step,step=1
4760,C0269,brand_a,6/14/2023 14:00,view_onboarding_step,step=2
4761,C0269,brand_a,6/16/2023 7:00,view_onboarding_step,step=3
4762,C0269,brand_a,6/14/2023 0:00,view_onboarding_step,step=4
4763,C0269,brand_a,6/14/2023 4:00,complete_onboarding,
4764,C0269,brand_a,6/28/2025 19:00,session,
4765,C0269,brand_a,5/20/2024 13:00,session,
4766,C0269,brand_a,6/19/2025 22:00,session,
4767,C0269,brand_a,3/3/2024 14:00,session,
4768,C0269,brand_a,4/9/2025 15:00,session,
4769,C0269,brand_a,8/19/2023 18:00,session,
4770,C0269,brand_a,1/31/2024 15:00,session,
4771,C0269,brand_a,9/13/2023 16:00,purchase,
4772,C0269,brand_a,9/16/2023 16:00,delivery,delay_days=3
4773,C0269,brand_a,10/9/2023 16:00,purchase,
4774,C0269,brand_a,10/12/2023 16:00,delivery,delay_days=3
4775,C0269,brand_a,6/14/2023 16:00,email_sent,campaign=welcome
4776,C0269,brand_a,10/25/2025 13:00,email_sent,campaign=winback_20pct
4777,C0270,brand_b,3/11/2024 20:00,signup,
4778,C0270,brand_b,3/14/2024 2:00,view_onboarding_step,step=1
4779,C0270,brand_b,3/13/2024 12:00,view_onboarding_step,step=2
4780,C0270,brand_b,6/28/2025 13:00,session,
4781,C0270,brand_b,3/12/2025 15:00,session,
4782,C0270,brand_b,9/28/2025 7:00,session,
4783,C0270,brand_b,9/28/2025 18:00,session,
4784,C0270,brand_b,6/13/2024 15:00,session,
4785,C0270,brand_b,11/25/2024 14:00,session,
4786,C0270,brand_b,5/6/2024 12:00,session,
4787,C0270,brand_b,10/15/2024 17:00,session,
4788,C0270,brand_b,8/28/2025 16:00,session,
4789,C0270,brand_b,12/17/2024 15:00,purchase,
4790,C0270,brand_b,12/23/2024 15:00,delivery,delay_days=6
4791,C0270,brand_b,3/12/2024 11:00,email_sent,campaign=welcome
4792,C0270,brand_b,3/12/2024 20:00,email_opened,campaign=welcome
4793,C0270,brand_b,10/25/2025 12:00,email_sent,campaign=winback_20pct
4794,C0271,brand_a,4/17/2023 11:00,signup,
4795,C0271,brand_a,4/17/2023 17:00,view_onboarding_step,step=1
4796,C0271,brand_a,4/19/2023 12:00,view_onboarding_step,step=2
4797,C0271,brand_a,4/19/2023 5:00,view_onboarding_step,step=3
4798,C0271,brand_a,4/18/2023 1:00,view_onboarding_step,step=4
4799,C0271,brand_a,6/28/2024 19:00,session,
4800,C0271,brand_a,5/21/2025 11:00,session,
4801,C0271,brand_a,4/8/2024 16:00,session,
4802,C0271,brand_a,6/30/2025 12:00,session,
4803,C0271,brand_a,4/30/2024 16:00,session,
4804,C0271,brand_a,4/6/2024 18:00,session,
4805,C0271,brand_a,11/10/2023 13:00,session,
4806,C0271,brand_a,9/19/2025 16:00,session,
4807,C0271,brand_a,9/7/2023 19:00,purchase,
4808,C0271,brand_a,9/8/2023 19:00,delivery,delay_days=1
4809,C0271,brand_a,11/13/2023 19:00,purchase,
4810,C0271,brand_a,11/15/2023 19:00,delivery,delay_days=2
4811,C0271,brand_a,6/18/2024 14:00,purchase,
4812,C0271,brand_a,6/19/2024 14:00,delivery,delay_days=1
4813,C0271,brand_a,8/8/2024 9:00,purchase,
4814,C0271,brand_a,8/8/2024 9:00,delivery,delay_days=0
4815,C0271,brand_a,11/7/2024 20:00,purchase,
4816,C0271,brand_a,11/8/2024 20:00,delivery,delay_days=1
4817,C0271,brand_a,4/17/2023 23:00,email_sent,campaign=welcome
4818,C0271,brand_a,4/18/2023 19:00,email_opened,campaign=welcome
4819,C0271,brand_a,10/25/2025 14:00,email_sent,campaign=winback_20pct
4820,C0272,brand_a,9/12/2025 9:00,signup,
4821,C0272,brand_a,9/14/2025 12:00,view_onboarding_step,step=1
4822,C0272,brand_a,9/13/2025 4:00,view_onboarding_step,step=2
4823,C0272,brand_a,9/13/2025 10:00,complete_onboarding,
4824,C0272,brand_a,10/18/2025 17:00,session,
4825,C0272,brand_a,10/28/2025 8:00,session,
4826,C0272,brand_a,10/22/2025 16:00,session,
4827,C0272,brand_a,10/25/2025 20:00,session,
4828,C0272,brand_a,10/3/2025 18:00,session,
4829,C0272,brand_a,11/1/2025 8:00,session,
4830,C0272,brand_a,10/25/2025 14:00,session,
4831,C0272,brand_a,10/8/2025 12:00,purchase,
4832,C0272,brand_a,10/12/2025 12:00,delivery,delay_days=4
4833,C0272,brand_a,10/18/2025 15:00,purchase,
4834,C0272,brand_a,10/19/2025 15:00,delivery,delay_days=1
4835,C0272,brand_a,10/18/2025 13:00,purchase,
4836,C0272,brand_a,10/21/2025 13:00,delivery,delay_days=3
4837,C0272,brand_a,9/12/2025 21:00,email_sent,campaign=welcome
4838,C0272,brand_a,9/13/2025 21:00,email_opened,campaign=welcome
4839,C0273,brand_a,6/5/2024 16:00,signup,
4840,C0273,brand_a,6/5/2024 22:00,view_onboarding_step,step=1
4841,C0273,brand_a,6/6/2024 18:00,view_onboarding_step,step=2
4842,C0273,brand_a,6/6/2024 4:00,view_onboarding_step,step=3
4843,C0273,brand_a,6/6/2024 22:00,view_onboarding_step,step=4
4844,C0273,brand_a,6/8/2024 5:00,complete_onboarding,
4845,C0273,brand_a,1/2/2025 8:00,session,
4846,C0273,brand_a,8/1/2025 17:00,session,
4847,C0273,brand_a,6/5/2024 18:00,session,
4848,C0273,brand_a,8/27/2025 14:00,session,
4849,C0273,brand_a,8/5/2024 9:00,purchase,
4850,C0273,brand_a,8/7/2024 9:00,delivery,delay_days=2
4851,C0273,brand_a,9/8/2024 17:00,purchase,
4852,C0273,brand_a,9/9/2024 17:00,delivery,delay_days=1
4853,C0273,brand_a,6/5/2024 19:00,email_sent,campaign=welcome
4854,C0273,brand_a,10/25/2025 14:00,email_sent,campaign=winback_20pct
4855,C0273,brand_a,10/28/2025 8:00,email_opened,campaign=winback_20pct
4856,C0274,brand_a,9/28/2024 8:00,signup,
4857,C0274,brand_a,9/29/2024 3:00,view_onboarding_step,step=1
4858,C0274,brand_a,9/30/2024 23:00,view_onboarding_step,step=2
4859,C0274,brand_a,5/30/2025 20:00,session,
4860,C0274,brand_a,9/18/2025 18:00,session,
4861,C0274,brand_a,11/17/2024 13:00,session,
4862,C0274,brand_a,8/18/2025 14:00,session,
4863,C0274,brand_a,12/19/2024 16:00,purchase,
4864,C0274,brand_a,12/23/2024 16:00,delivery,delay_days=4
4865,C0274,brand_a,1/31/2025 10:00,purchase,
4866,C0274,brand_a,2/4/2025 10:00,delivery,delay_days=4
4867,C0274,brand_a,3/28/2025 11:00,purchase,
4868,C0274,brand_a,3/31/2025 11:00,delivery,delay_days=3
4869,C0274,brand_a,7/22/2025 9:00,purchase,
4870,C0274,brand_a,7/23/2025 9:00,delivery,delay_days=1
4871,C0274,brand_a,3/2/2025 19:00,support_ticket_opened,issue=delivery
4872,C0274,brand_a,3/6/2025 2:00,support_ticket_closed,
4873,C0274,brand_a,9/28/2024 20:00,email_sent,campaign=welcome
4874,C0275,brand_b,8/12/2025 17:00,signup,
4875,C0275,brand_b,8/13/2025 22:00,view_onboarding_step,step=1
4876,C0275,brand_b,8/30/2025 19:00,session,
4877,C0275,brand_b,9/7/2025 9:00,session,
4878,C0275,brand_b,10/30/2025 14:00,session,
4879,C0275,brand_b,10/3/2025 15:00,session,
4880,C0275,brand_b,8/12/2025 11:00,purchase,
4881,C0275,brand_b,8/14/2025 11:00,delivery,delay_days=2
4882,C0275,brand_b,8/26/2025 9:00,purchase,
4883,C0275,brand_b,8/30/2025 9:00,delivery,delay_days=4
4884,C0275,brand_b,8/28/2025 12:00,purchase,
4885,C0275,brand_b,9/2/2025 12:00,delivery,delay_days=5
4886,C0275,brand_b,9/3/2025 17:00,purchase,
4887,C0275,brand_b,9/4/2025 17:00,delivery,delay_days=1
4888,C0275,brand_b,9/10/2025 10:00,purchase,
4889,C0275,brand_b,9/12/2025 10:00,delivery,delay_days=2
4890,C0275,brand_b,8/13/2025 7:00,email_sent,campaign=welcome
4891,C0276,brand_a,1/29/2025 9:00,signup,
4892,C0276,brand_a,2/1/2025 5:00,view_onboarding_step,step=1
4893,C0276,brand_a,1/31/2025 0:00,view_onboarding_step,step=2
4894,C0276,brand_a,9/15/2025 15:00,session,
4895,C0276,brand_a,2/6/2025 19:00,purchase,
4896,C0276,brand_a,2/9/2025 19:00,delivery,delay_days=3
4897,C0276,brand_a,3/24/2025 16:00,purchase,
4898,C0276,brand_a,3/30/2025 16:00,delivery,delay_days=6
4899,C0276,brand_a,6/12/2025 17:00,purchase,
4900,C0276,brand_a,6/18/2025 17:00,delivery,delay_days=6
4901,C0276,brand_a,6/17/2025 15:00,purchase,
4902,C0276,brand_a,6/19/2025 15:00,delivery,delay_days=2
4903,C0276,brand_a,6/29/2025 12:00,purchase,
4904,C0276,brand_a,7/2/2025 12:00,delivery,delay_days=3
4905,C0276,brand_a,7/25/2025 11:00,purchase,
4906,C0276,brand_a,7/26/2025 11:00,delivery,delay_days=1
4907,C0276,brand_a,1/30/2025 3:00,email_sent,campaign=welcome
4908,C0276,brand_a,1/30/2025 16:00,email_opened,campaign=welcome
4909,C0277,brand_b,2/19/2024 15:00,signup,
4910,C0277,brand_b,2/21/2024 21:00,view_onboarding_step,step=1
4911,C0277,brand_b,2/21/2024 3:00,view_onboarding_step,step=2
4912,C0277,brand_b,2/21/2024 12:00,complete_onboarding,
4913,C0277,brand_b,8/30/2024 11:00,session,
4914,C0277,brand_b,5/8/2025 8:00,session,
4915,C0277,brand_b,6/13/2024 15:00,session,
4916,C0277,brand_b,8/9/2025 9:00,session,
4917,C0277,brand_b,7/23/2025 19:00,session,
4918,C0277,brand_b,8/12/2025 14:00,session,
4919,C0277,brand_b,7/28/2024 9:00,session,
4920,C0277,brand_b,9/11/2025 12:00,session,
4921,C0277,brand_b,3/3/2024 18:00,purchase,
4922,C0277,brand_b,3/4/2024 18:00,delivery,delay_days=1
4923,C0277,brand_b,3/26/2024 14:00,purchase,
4924,C0277,brand_b,3/31/2024 14:00,delivery,delay_days=5
4925,C0277,brand_b,2/20/2024 11:00,email_sent,campaign=welcome
4926,C0277,brand_b,10/25/2025 11:00,email_sent,campaign=winback_20pct
4927,C0278,brand_a,8/10/2024 20:00,signup,
4928,C0278,brand_a,8/13/2024 3:00,view_onboarding_step,step=1
4929,C0278,brand_a,8/13/2024 7:00,view_onboarding_step,step=2
4930,C0278,brand_a,8/11/2024 14:00,complete_onboarding,
4931,C0278,brand_a,1/12/2025 11:00,session,
4932,C0278,brand_a,10/9/2025 13:00,session,
4933,C0278,brand_a,11/3/2024 9:00,session,
4934,C0278,brand_a,1/10/2025 7:00,session,
4935,C0278,brand_a,8/26/2024 12:00,purchase,
4936,C0278,brand_a,8/29/2024 12:00,delivery,delay_days=3
4937,C0278,brand_a,8/11/2024 10:00,email_sent,campaign=welcome
4938,C0278,brand_a,10/25/2025 10:00,email_sent,campaign=winback_20pct
4939,C0278,brand_a,10/27/2025 2:00,email_opened,campaign=winback_20pct
4940,C0279,brand_b,6/2/2023 20:00,signup,
4941,C0279,brand_b,6/3/2023 8:00,view_onboarding_step,step=1
4942,C0279,brand_b,6/4/2023 5:00,view_onboarding_step,step=2
4943,C0279,brand_b,6/3/2023 16:00,view_onboarding_step,step=3
4944,C0279,brand_b,6/3/2023 10:00,complete_onboarding,
4945,C0279,brand_b,5/31/2025 7:00,session,
4946,C0279,brand_b,6/5/2023 14:00,session,
4947,C0279,brand_b,2/18/2024 15:00,session,
4948,C0279,brand_b,3/14/2025 7:00,session,
4949,C0279,brand_b,6/5/2025 11:00,session,
4950,C0279,brand_b,2/4/2025 19:00,session,
4951,C0279,brand_b,8/31/2025 9:00,session,
4952,C0279,brand_b,9/8/2024 12:00,session,
4953,C0279,brand_b,10/29/2023 20:00,purchase,
4954,C0279,brand_b,11/2/2023 20:00,delivery,delay_days=4
4955,C0279,brand_b,1/12/2024 16:00,purchase,
4956,C0279,brand_b,1/13/2024 16:00,delivery,delay_days=1
4957,C0279,brand_b,6/3/2023 3:00,email_sent,campaign=welcome
4958,C0279,brand_b,6/4/2023 12:00,email_opened,campaign=welcome
4959,C0279,brand_b,10/25/2025 20:00,email_sent,campaign=winback_20pct
4960,C0280,brand_a,2/27/2024 8:00,signup,
4961,C0280,brand_a,3/1/2024 3:00,view_onboarding_step,step=1
4962,C0280,brand_a,2/29/2024 2:00,view_onboarding_step,step=2
4963,C0280,brand_a,2/28/2024 13:00,view_onboarding_step,step=3
4964,C0280,brand_a,2/28/2024 6:00,complete_onboarding,
4965,C0280,brand_a,3/14/2024 18:00,session,
4966,C0280,brand_a,10/4/2025 19:00,session,
4967,C0280,brand_a,3/6/2025 18:00,session,
4968,C0280,brand_a,6/25/2024 22:00,session,
4969,C0280,brand_a,4/6/2025 17:00,session,
4970,C0280,brand_a,7/23/2025 11:00,session,
4971,C0280,brand_a,3/9/2024 12:00,purchase,
4972,C0280,brand_a,3/11/2024 12:00,delivery,delay_days=2
4973,C0280,brand_a,3/16/2024 14:00,purchase,
4974,C0280,brand_a,3/18/2024 14:00,delivery,delay_days=2
4975,C0280,brand_a,7/20/2024 11:00,purchase,
4976,C0280,brand_a,7/22/2024 11:00,delivery,delay_days=2
4977,C0280,brand_a,9/2/2024 15:00,purchase,
4978,C0280,brand_a,9/4/2024 15:00,delivery,delay_days=2
4979,C0280,brand_a,6/3/2025 16:00,purchase,
4980,C0280,brand_a,6/5/2025 16:00,delivery,delay_days=2
4981,C0280,brand_a,9/16/2025 14:00,purchase,
4982,C0280,brand_a,9/18/2025 14:00,delivery,delay_days=2
4983,C0280,brand_a,9/27/2025 9:00,purchase,
4984,C0280,brand_a,9/30/2025 9:00,delivery,delay_days=3
4985,C0280,brand_a,2/27/2024 18:00,email_sent,campaign=welcome
4986,C0281,brand_c,2/25/2023 11:00,signup,
4987,C0281,brand_c,2/28/2023 9:00,view_onboarding_step,step=1
4988,C0281,brand_c,2/25/2023 19:00,view_onboarding_step,step=2
4989,C0281,brand_c,2/26/2023 12:00,view_onboarding_step,step=3
4990,C0281,brand_c,2/26/2023 13:00,view_onboarding_step,step=4
4991,C0281,brand_c,4/19/2025 18:00,session,
4992,C0281,brand_c,5/20/2023 19:00,session,
4993,C0281,brand_c,7/5/2025 22:00,session,
4994,C0281,brand_c,2/13/2024 7:00,session,
4995,C0281,brand_c,5/5/2025 20:00,session,
4996,C0281,brand_c,8/26/2024 9:00,session,
4997,C0281,brand_c,10/14/2023 10:00,session,
4998,C0281,brand_c,1/31/2024 13:00,purchase,
4999,C0281,brand_c,2/7/2024 13:00,delivery,delay_days=7
5000,C0281,brand_c,2/26/2023 0:00,email_sent,campaign=welcome
5001,C0281,brand_c,10/25/2025 13:00,email_sent,campaign=winback_20pct
5002,C0281,brand_c,10/28/2025 5:00,email_opened,campaign=winback_20pct
5003,C0282,brand_a,9/16/2023 12:00,signup,
5004,C0282,brand_a,9/18/2023 20:00,view_onboarding_step,step=1
5005,C0282,brand_a,9/18/2023 20:00,view_onboarding_step,step=2
5006,C0282,brand_a,9/18/2023 12:00,view_onboarding_step,step=3
5007,C0282,brand_a,9/18/2023 23:00,view_onboarding_step,step=4
5008,C0282,brand_a,9/19/2023 11:00,complete_onboarding,
5009,C0282,brand_a,4/8/2024 10:00,session,
5010,C0282,brand_a,4/2/2025 8:00,session,
5011,C0282,brand_a,10/14/2025 12:00,session,
5012,C0282,brand_a,5/8/2024 18:00,session,
5013,C0282,brand_a,3/1/2024 14:00,session,
5014,C0282,brand_a,6/2/2024 7:00,session,
5015,C0282,brand_a,4/4/2025 21:00,session,
5016,C0282,brand_a,11/25/2023 16:00,purchase,
5017,C0282,brand_a,11/30/2023 16:00,delivery,delay_days=5
5018,C0282,brand_a,2/2/2024 15:00,purchase,
5019,C0282,brand_a,2/5/2024 15:00,delivery,delay_days=3
5020,C0282,brand_a,3/10/2024 10:00,purchase,
5021,C0282,brand_a,3/13/2024 10:00,delivery,delay_days=3
5022,C0282,brand_a,4/10/2024 17:00,purchase,
5023,C0282,brand_a,4/13/2024 17:00,delivery,delay_days=3
5024,C0282,brand_a,4/27/2024 17:00,purchase,
5025,C0282,brand_a,4/29/2024 17:00,delivery,delay_days=2
5026,C0282,brand_a,5/18/2024 10:00,purchase,
5027,C0282,brand_a,5/22/2024 10:00,delivery,delay_days=4
5028,C0282,brand_a,10/11/2024 16:00,purchase,
5029,C0282,brand_a,10/15/2024 16:00,delivery,delay_days=4
5030,C0282,brand_a,9/16/2023 15:00,email_sent,campaign=welcome
5031,C0282,brand_a,10/25/2025 9:00,email_sent,campaign=winback_20pct
5032,C0282,brand_a,10/26/2025 19:00,email_opened,campaign=winback_20pct
5033,C0282,brand_a,10/26/2025 20:00,email_clicked,campaign=winback_20pct
5034,C0283,brand_a,6/26/2024 17:00,signup,
5035,C0283,brand_a,6/28/2024 0:00,view_onboarding_step,step=1
5036,C0283,brand_a,6/27/2024 12:00,view_onboarding_step,step=2
5037,C0283,brand_a,5/18/2025 15:00,session,
5038,C0283,brand_a,10/25/2024 21:00,session,
5039,C0283,brand_a,11/3/2024 17:00,session,
5040,C0283,brand_a,1/5/2025 9:00,session,
5041,C0283,brand_a,10/27/2024 22:00,session,
5042,C0283,brand_a,9/22/2024 21:00,session,
5043,C0283,brand_a,8/30/2024 19:00,purchase,
5044,C0283,brand_a,9/1/2024 19:00,delivery,delay_days=2
5045,C0283,brand_a,11/14/2024 12:00,purchase,
5046,C0283,brand_a,11/16/2024 12:00,delivery,delay_days=2
5047,C0283,brand_a,1/9/2025 19:00,purchase,
5048,C0283,brand_a,1/13/2025 19:00,delivery,delay_days=4
5049,C0283,brand_a,12/27/2024 10:00,support_ticket_opened,issue=delivery
5050,C0283,brand_a,12/28/2024 12:00,support_ticket_closed,
5051,C0283,brand_a,6/26/2024 23:00,email_sent,campaign=welcome
5052,C0284,brand_b,11/5/2024 17:00,signup,
5053,C0284,brand_b,11/8/2024 14:00,view_onboarding_step,step=1
5054,C0284,brand_b,11/6/2024 16:00,view_onboarding_step,step=2
5055,C0284,brand_b,11/8/2024 8:00,view_onboarding_step,step=3
5056,C0284,brand_b,11/8/2024 4:00,complete_onboarding,
5057,C0284,brand_b,11/5/2024 14:00,session,
5058,C0284,brand_b,6/7/2025 12:00,session,
5059,C0284,brand_b,12/7/2024 18:00,purchase,
5060,C0284,brand_b,12/14/2024 18:00,delivery,delay_days=7
5061,C0284,brand_b,11/5/2024 19:00,email_sent,campaign=welcome
5062,C0284,brand_b,11/7/2024 8:00,email_opened,campaign=welcome
5063,C0284,brand_b,11/7/2024 8:00,email_clicked,campaign=welcome
5064,C0284,brand_b,10/25/2025 18:00,email_sent,campaign=winback_20pct
5065,C0284,brand_b,10/26/2025 17:00,email_opened,campaign=winback_20pct
5066,C0285,brand_a,6/6/2025 21:00,signup,
5067,C0285,brand_a,6/7/2025 7:00,view_onboarding_step,step=1
5068,C0285,brand_a,6/10/2025 13:00,complete_onboarding,
5069,C0285,brand_a,10/14/2025 15:00,session,
5070,C0285,brand_a,9/1/2025 18:00,session,
5071,C0285,brand_a,6/29/2025 19:00,session,
5072,C0285,brand_a,7/13/2025 9:00,session,
5073,C0285,brand_a,10/26/2025 22:00,session,
5074,C0285,brand_a,7/18/2025 22:00,session,
5075,C0285,brand_a,7/4/2025 11:00,session,
5076,C0285,brand_a,7/29/2025 12:00,purchase,
5077,C0285,brand_a,7/31/2025 12:00,delivery,delay_days=2
5078,C0285,brand_a,8/6/2025 19:00,purchase,
5079,C0285,brand_a,8/9/2025 19:00,delivery,delay_days=3
5080,C0285,brand_a,8/9/2025 13:00,purchase,
5081,C0285,brand_a,8/12/2025 13:00,delivery,delay_days=3
5082,C0285,brand_a,8/28/2025 10:00,purchase,
5083,C0285,brand_a,8/31/2025 10:00,delivery,delay_days=3
5084,C0285,brand_a,9/8/2025 12:00,purchase,
5085,C0285,brand_a,9/11/2025 12:00,delivery,delay_days=3
5086,C0285,brand_a,6/7/2025 12:00,email_sent,campaign=welcome
5087,C0285,brand_a,6/8/2025 3:00,email_opened,campaign=welcome
5088,C0286,brand_b,5/21/2023 17:00,signup,
5089,C0286,brand_b,5/24/2023 15:00,view_onboarding_step,step=1
5090,C0286,brand_b,5/23/2023 1:00,view_onboarding_step,step=2
5091,C0286,brand_b,5/22/2023 22:00,view_onboarding_step,step=3
5092,C0286,brand_b,5/23/2023 19:00,view_onboarding_step,step=4
5093,C0286,brand_b,8/10/2025 14:00,session,
5094,C0286,brand_b,7/29/2023 17:00,session,
5095,C0286,brand_b,6/23/2023 12:00,purchase,
5096,C0286,brand_b,6/26/2023 12:00,delivery,delay_days=3
5097,C0286,brand_b,3/16/2024 16:00,purchase,
5098,C0286,brand_b,3/19/2024 16:00,delivery,delay_days=3
5099,C0286,brand_b,10/4/2024 12:00,purchase,
5100,C0286,brand_b,10/6/2024 12:00,delivery,delay_days=2
5101,C0286,brand_b,5/22/2023 15:00,email_sent,campaign=welcome
5102,C0286,brand_b,5/23/2023 16:00,email_opened,campaign=welcome
5103,C0286,brand_b,10/25/2025 11:00,email_sent,campaign=winback_20pct
5104,C0287,brand_c,3/29/2024 13:00,signup,
5105,C0287,brand_c,4/1/2024 10:00,view_onboarding_step,step=1
5106,C0287,brand_c,3/30/2024 2:00,view_onboarding_step,step=2
5107,C0287,brand_c,4/1/2024 8:00,view_onboarding_step,step=3
5108,C0287,brand_c,3/29/2024 17:00,view_onboarding_step,step=4
5109,C0287,brand_c,3/31/2024 14:00,complete_onboarding,
5110,C0287,brand_c,4/4/2024 19:00,session,
5111,C0287,brand_c,7/26/2025 15:00,session,
5112,C0287,brand_c,3/5/2025 17:00,session,
5113,C0287,brand_c,12/27/2024 12:00,session,
5114,C0287,brand_c,4/13/2024 19:00,purchase,
5115,C0287,brand_c,4/20/2024 19:00,delivery,delay_days=7
5116,C0287,brand_c,3/29/2024 21:00,email_sent,campaign=welcome
5117,C0287,brand_c,3/31/2024 0:00,email_opened,campaign=welcome
5118,C0287,brand_c,3/31/2024 16:00,email_clicked,campaign=welcome
5119,C0287,brand_c,10/25/2025 15:00,email_sent,campaign=winback_20pct
5120,C0288,brand_c,8/30/2023 17:00,signup,
5121,C0288,brand_c,9/1/2023 5:00,view_onboarding_step,step=1
5122,C0288,brand_c,9/2/2023 4:00,view_onboarding_step,step=2
5123,C0288,brand_c,1/9/2025 16:00,session,
5124,C0288,brand_c,8/23/2024 17:00,session,
5125,C0288,brand_c,9/25/2025 16:00,session,
5126,C0288,brand_c,7/6/2025 10:00,session,
5127,C0288,brand_c,11/5/2024 16:00,session,
5128,C0288,brand_c,9/25/2023 21:00,session,
5129,C0288,brand_c,9/9/2023 18:00,session,
5130,C0288,brand_c,12/4/2023 19:00,purchase,
5131,C0288,brand_c,12/9/2023 19:00,delivery,delay_days=5
5132,C0288,brand_c,8/31/2023 13:00,email_sent,campaign=welcome
5133,C0288,brand_c,10/25/2025 9:00,email_sent,campaign=winback_20pct
5134,C0289,brand_b,10/14/2023 18:00,signup,
5135,C0289,brand_b,10/15/2023 4:00,view_onboarding_step,step=1
5136,C0289,brand_b,10/16/2023 0:00,view_onboarding_step,step=2
5137,C0289,brand_b,10/15/2023 21:00,view_onboarding_step,step=3
5138,C0289,brand_b,10/18/2023 2:00,complete_onboarding,
5139,C0289,brand_b,6/2/2024 8:00,session,
5140,C0289,brand_b,8/30/2025 15:00,session,
5141,C0289,brand_b,10/31/2023 11:00,session,
5142,C0289,brand_b,9/16/2025 10:00,session,
5143,C0289,brand_b,6/7/2024 10:00,session,
5144,C0289,brand_b,1/23/2025 10:00,session,
5145,C0289,brand_b,8/5/2024 9:00,session,
5146,C0289,brand_b,10/20/2024 12:00,session,
5147,C0289,brand_b,11/28/2023 16:00,purchase,
5148,C0289,brand_b,12/3/2023 16:00,delivery,delay_days=5
5149,C0289,brand_b,1/12/2024 14:00,purchase,
5150,C0289,brand_b,1/17/2024 14:00,delivery,delay_days=5
5151,C0289,brand_b,1/27/2024 14:00,purchase,
5152,C0289,brand_b,2/1/2024 14:00,delivery,delay_days=5
5153,C0289,brand_b,1/28/2024 18:00,purchase,
5154,C0289,brand_b,1/30/2024 18:00,delivery,delay_days=2
5155,C0289,brand_b,3/17/2024 15:00,purchase,
5156,C0289,brand_b,3/22/2024 15:00,delivery,delay_days=5
5157,C0289,brand_b,10/15/2023 3:00,email_sent,campaign=welcome
5158,C0289,brand_b,10/25/2025 16:00,email_sent,campaign=winback_20pct
5159,C0290,brand_c,2/19/2024 14:00,signup,
5160,C0290,brand_c,2/21/2024 1:00,view_onboarding_step,step=1
5161,C0290,brand_c,2/22/2024 6:00,view_onboarding_step,step=2
5162,C0290,brand_c,10/20/2024 20:00,session,
5163,C0290,brand_c,11/17/2024 8:00,session,
5164,C0290,brand_c,1/2/2025 21:00,session,
5165,C0290,brand_c,5/1/2024 13:00,session,
5166,C0290,brand_c,5/2/2024 14:00,purchase,
5167,C0290,brand_c,5/4/2024 14:00,delivery,delay_days=2
5168,C0290,brand_c,6/24/2024 19:00,purchase,
5169,C0290,brand_c,7/4/2024 19:00,delivery,delay_days=10
5170,C0290,brand_c,7/9/2024 9:00,purchase,
5171,C0290,brand_c,7/21/2024 9:00,delivery,delay_days=12
5172,C0290,brand_c,2/19/2024 22:00,email_sent,campaign=welcome
5173,C0290,brand_c,10/25/2025 15:00,email_sent,campaign=winback_20pct
5174,C0291,brand_a,6/12/2023 21:00,signup,
5175,C0291,brand_a,6/13/2023 4:00,view_onboarding_step,step=1
5176,C0291,brand_a,6/15/2023 13:00,complete_onboarding,
5177,C0291,brand_a,6/1/2025 14:00,session,
5178,C0291,brand_a,12/31/2024 18:00,session,
5179,C0291,brand_a,5/21/2025 14:00,session,
5180,C0291,brand_a,7/11/2024 9:00,session,
5181,C0291,brand_a,11/3/2024 17:00,session,
5182,C0291,brand_a,6/10/2024 7:00,session,
5183,C0291,brand_a,9/4/2025 20:00,session,
5184,C0291,brand_a,10/22/2025 17:00,session,
5185,C0291,brand_a,6/27/2023 14:00,session,
5186,C0291,brand_a,8/24/2023 14:00,purchase,
5187,C0291,brand_a,8/28/2023 14:00,delivery,delay_days=4
5188,C0291,brand_a,4/10/2024 15:00,purchase,
5189,C0291,brand_a,4/14/2024 15:00,delivery,delay_days=4
5190,C0291,brand_a,6/13/2023 3:00,email_sent,campaign=welcome
5191,C0291,brand_a,6/14/2023 23:00,email_opened,campaign=welcome
5192,C0292,brand_c,12/7/2023 15:00,signup,
5193,C0292,brand_c,12/9/2023 13:00,view_onboarding_step,step=1
5194,C0292,brand_c,12/10/2023 11:00,view_onboarding_step,step=2
5195,C0292,brand_c,12/10/2023 4:00,view_onboarding_step,step=3
5196,C0292,brand_c,12/8/2023 10:00,view_onboarding_step,step=4
5197,C0292,brand_c,10/16/2024 22:00,session,
5198,C0292,brand_c,8/24/2024 21:00,session,
5199,C0292,brand_c,10/1/2024 17:00,session,
5200,C0292,brand_c,8/29/2025 9:00,session,
