brand_id,date,metric_name,value
brand_b,5/18/2025,return_rate,0.1064
brand_b,5/18/2025,discount_revenue_share,0.4089
brand_b,5/18/2025,active_users_30d,491
brand_b,5/19/2025,churn_rate_30d,0.1666
brand_b,5/19/2025,avg_order_value,73.13
brand_b,5/19/2025,ltv_cac_ratio,2.319
brand_b,5/19/2025,return_rate,0.1079
brand_b,5/19/2025,discount_revenue_share,0.3953
brand_b,5/19/2025,active_users_30d,321
brand_b,5/20/2025,churn_rate_30d,0.1647
brand_b,5/20/2025,avg_order_value,69.08
brand_b,5/20/2025,ltv_cac_ratio,2.547
brand_b,5/20/2025,return_rate,0.1112
brand_b,5/20/2025,discount_revenue_share,0.4165
brand_b,5/20/2025,active_users_30d,852
brand_b,5/21/2025,churn_rate_30d,0.1806
brand_b,5/21/2025,avg_order_value,68.91
brand_b,5/21/2025,ltv_cac_ratio,2.412
brand_b,5/21/2025,return_rate,0.1193
brand_b,5/21/2025,discount_revenue_share,0.4075
brand_b,5/21/2025,active_users_30d,437
brand_b,5/22/2025,churn_rate_30d,0.183
brand_b,5/22/2025,avg_order_value,68.88
brand_b,5/22/2025,ltv_cac_ratio,2.519
brand_b,5/22/2025,return_rate,0.1151
brand_b,5/22/2025,discount_revenue_share,0.3904
brand_b,5/22/2025,active_users_30d,615
brand_b,5/23/2025,churn_rate_30d,0.1724
brand_b,5/23/2025,avg_order_value,69.75
brand_b,5/23/2025,ltv_cac_ratio,2.427
brand_b,5/23/2025,return_rate,0.1192
brand_b,5/23/2025,discount_revenue_share,0.399
brand_b,5/23/2025,active_users_30d,334
brand_b,5/24/2025,churn_rate_30d,0.1873
brand_b,5/24/2025,avg_order_value,73.63
brand_b,5/24/2025,ltv_cac_ratio,2.456
brand_b,5/24/2025,return_rate,0.1067
brand_b,5/24/2025,discount_revenue_share,0.42
brand_b,5/24/2025,active_users_30d,363
brand_b,5/25/2025,churn_rate_30d,0.1782
brand_b,5/25/2025,avg_order_value,69.98
brand_b,5/25/2025,ltv_cac_ratio,2.483
brand_b,5/25/2025,return_rate,0.109
brand_b,5/25/2025,discount_revenue_share,0.3972
brand_b,5/25/2025,active_users_30d,283
brand_b,5/26/2025,churn_rate_30d,0.1747
brand_b,5/26/2025,avg_order_value,65.26
brand_b,5/26/2025,ltv_cac_ratio,2.346
brand_b,5/26/2025,return_rate,0.1115
brand_b,5/26/2025,discount_revenue_share,0.377
brand_b,5/26/2025,active_users_30d,374
brand_b,5/27/2025,churn_rate_30d,0.1843
brand_b,5/27/2025,avg_order_value,70.07
brand_b,5/27/2025,ltv_cac_ratio,2.267
brand_b,5/27/2025,return_rate,0.1097
brand_b,5/27/2025,discount_revenue_share,0.4052
brand_b,5/27/2025,active_users_30d,708
brand_b,5/28/2025,churn_rate_30d,0.1585
brand_b,5/28/2025,avg_order_value,68.96
brand_b,5/28/2025,ltv_cac_ratio,2.423
brand_b,5/28/2025,return_rate,0.1133
brand_b,5/28/2025,discount_revenue_share,0.4063
brand_b,5/28/2025,active_users_30d,348
brand_b,5/29/2025,churn_rate_30d,0.1776
brand_b,5/29/2025,avg_order_value,72.25
brand_b,5/29/2025,ltv_cac_ratio,2.256
brand_b,5/29/2025,return_rate,0.1168
brand_b,5/29/2025,discount_revenue_share,0.4087
brand_b,5/29/2025,active_users_30d,607
brand_b,5/30/2025,churn_rate_30d,0.186
brand_b,5/30/2025,avg_order_value,71.18
brand_b,5/30/2025,ltv_cac_ratio,2.321
brand_b,5/30/2025,return_rate,0.1202
brand_b,5/30/2025,discount_revenue_share,0.3918
brand_b,5/30/2025,active_users_30d,434
brand_b,5/31/2025,churn_rate_30d,0.1876
brand_b,5/31/2025,avg_order_value,66.21
brand_b,5/31/2025,ltv_cac_ratio,2.413
brand_b,5/31/2025,return_rate,0.1193
brand_b,5/31/2025,discount_revenue_share,0.3983
brand_b,5/31/2025,active_users_30d,778
brand_b,6/1/2025,churn_rate_30d,0.1711
brand_b,6/1/2025,avg_order_value,71.7
brand_b,6/1/2025,ltv_cac_ratio,2.284
brand_b,6/1/2025,return_rate,0.1164
brand_b,6/1/2025,discount_revenue_share,0.404
brand_b,6/1/2025,active_users_30d,796
brand_b,6/2/2025,churn_rate_30d,0.1736
brand_b,6/2/2025,avg_order_value,69.96
brand_b,6/2/2025,ltv_cac_ratio,2.329
brand_b,6/2/2025,return_rate,0.1111
brand_b,6/2/2025,discount_revenue_share,0.3892
brand_b,6/2/2025,active_users_30d,306
brand_b,6/3/2025,churn_rate_30d,0.1876
brand_b,6/3/2025,avg_order_value,71.44
brand_b,6/3/2025,ltv_cac_ratio,2.352
brand_b,6/3/2025,return_rate,0.1122
brand_b,6/3/2025,discount_revenue_share,0.4127
brand_b,6/3/2025,active_users_30d,816
brand_b,6/4/2025,churn_rate_30d,0.1713
brand_b,6/4/2025,avg_order_value,67.35
brand_b,6/4/2025,ltv_cac_ratio,2.444
brand_b,6/4/2025,return_rate,0.1167
brand_b,6/4/2025,discount_revenue_share,0.3996
brand_b,6/4/2025,active_users_30d,577
brand_b,6/5/2025,churn_rate_30d,0.1796
brand_b,6/5/2025,avg_order_value,67.36
brand_b,6/5/2025,ltv_cac_ratio,2.574
brand_b,6/5/2025,return_rate,0.1145
brand_b,6/5/2025,discount_revenue_share,0.408
brand_b,6/5/2025,active_users_30d,452
brand_b,6/6/2025,churn_rate_30d,0.1564
brand_b,6/6/2025,avg_order_value,66.83
brand_b,6/6/2025,ltv_cac_ratio,2.367
brand_b,6/6/2025,return_rate,0.1141
brand_b,6/6/2025,discount_revenue_share,0.4097
brand_b,6/6/2025,active_users_30d,255
brand_b,6/7/2025,churn_rate_30d,0.1934
brand_b,6/7/2025,avg_order_value,68.15
brand_b,6/7/2025,ltv_cac_ratio,2.508
brand_b,6/7/2025,return_rate,0.1084
brand_b,6/7/2025,discount_revenue_share,0.4039
brand_b,6/7/2025,active_users_30d,790
brand_b,6/8/2025,churn_rate_30d,0.1762
brand_b,6/8/2025,avg_order_value,70.01
brand_b,6/8/2025,ltv_cac_ratio,2.496
brand_b,6/8/2025,return_rate,0.115
brand_b,6/8/2025,discount_revenue_share,0.4019
brand_b,6/8/2025,active_users_30d,832
brand_b,6/9/2025,churn_rate_30d,0.1725
brand_b,6/9/2025,avg_order_value,67.93
brand_b,6/9/2025,ltv_cac_ratio,2.485
brand_b,6/9/2025,return_rate,0.1149
brand_b,6/9/2025,discount_revenue_share,0.4175
brand_b,6/9/2025,active_users_30d,845
brand_b,6/10/2025,churn_rate_30d,0.1772
brand_b,6/10/2025,avg_order_value,71.32
brand_b,6/10/2025,ltv_cac_ratio,2.317
brand_b,6/10/2025,return_rate,0.1057
brand_b,6/10/2025,discount_revenue_share,0.4081
brand_b,6/10/2025,active_users_30d,400
brand_b,6/11/2025,churn_rate_30d,0.1838
brand_b,6/11/2025,avg_order_value,70.89
brand_b,6/11/2025,ltv_cac_ratio,2.453
brand_b,6/11/2025,return_rate,0.1179
brand_b,6/11/2025,discount_revenue_share,0.4004
brand_b,6/11/2025,active_users_30d,407
brand_b,6/12/2025,churn_rate_30d,0.172
brand_b,6/12/2025,avg_order_value,69.18
brand_b,6/12/2025,ltv_cac_ratio,2.319
brand_b,6/12/2025,return_rate,0.119
brand_b,6/12/2025,discount_revenue_share,0.4038
brand_b,6/12/2025,active_users_30d,423
brand_b,6/13/2025,churn_rate_30d,0.1819
brand_b,6/13/2025,avg_order_value,72.14
brand_b,6/13/2025,ltv_cac_ratio,2.468
brand_b,6/13/2025,return_rate,0.1136
brand_b,6/13/2025,discount_revenue_share,0.3846
brand_b,6/13/2025,active_users_30d,359
brand_b,6/14/2025,churn_rate_30d,0.1925
brand_b,6/14/2025,avg_order_value,69.79
brand_b,6/14/2025,ltv_cac_ratio,2.454
brand_b,6/14/2025,return_rate,0.1064
brand_b,6/14/2025,discount_revenue_share,0.385
brand_b,6/14/2025,active_users_30d,634
brand_b,6/15/2025,churn_rate_30d,0.1628
brand_b,6/15/2025,avg_order_value,71.93
brand_b,6/15/2025,ltv_cac_ratio,2.456
brand_b,6/15/2025,return_rate,0.1113
brand_b,6/15/2025,discount_revenue_share,0.388
brand_b,6/15/2025,active_users_30d,461
brand_b,6/16/2025,churn_rate_30d,0.1804
brand_b,6/16/2025,avg_order_value,69.59
brand_b,6/16/2025,ltv_cac_ratio,2.332
brand_b,6/16/2025,return_rate,0.1081
brand_b,6/16/2025,discount_revenue_share,0.4075
brand_b,6/16/2025,active_users_30d,589
brand_b,6/17/2025,churn_rate_30d,0.2062
brand_b,6/17/2025,avg_order_value,71.31
brand_b,6/17/2025,ltv_cac_ratio,2.417
brand_b,6/17/2025,return_rate,0.11
brand_b,6/17/2025,discount_revenue_share,0.386
brand_b,6/17/2025,active_users_30d,773
brand_b,6/18/2025,churn_rate_30d,0.1711
brand_b,6/18/2025,avg_order_value,68.34
brand_b,6/18/2025,ltv_cac_ratio,2.224
brand_b,6/18/2025,return_rate,0.1131
brand_b,6/18/2025,discount_revenue_share,0.3825
brand_b,6/18/2025,active_users_30d,473
brand_b,6/19/2025,churn_rate_30d,0.1821
brand_b,6/19/2025,avg_order_value,71.72
brand_b,6/19/2025,ltv_cac_ratio,2.461
brand_b,6/19/2025,return_rate,0.1171
brand_b,6/19/2025,discount_revenue_share,0.4044
brand_b,6/19/2025,active_users_30d,896
brand_b,6/20/2025,churn_rate_30d,0.1845
brand_b,6/20/2025,avg_order_value,71.94
brand_b,6/20/2025,ltv_cac_ratio,2.362
brand_b,6/20/2025,return_rate,0.1245
brand_b,6/20/2025,discount_revenue_share,0.3861
brand_b,6/20/2025,active_users_30d,424
brand_b,6/21/2025,churn_rate_30d,0.1704
brand_b,6/21/2025,avg_order_value,71.11
brand_b,6/21/2025,ltv_cac_ratio,2.458
brand_b,6/21/2025,return_rate,0.1159
brand_b,6/21/2025,discount_revenue_share,0.4124
brand_b,6/21/2025,active_users_30d,819
brand_b,6/22/2025,churn_rate_30d,0.2141
brand_b,6/22/2025,avg_order_value,68.31
brand_b,6/22/2025,ltv_cac_ratio,2.33
brand_b,6/22/2025,return_rate,0.1032
brand_b,6/22/2025,discount_revenue_share,0.4165
brand_b,6/22/2025,active_users_30d,797
brand_b,6/23/2025,churn_rate_30d,0.179
brand_b,6/23/2025,avg_order_value,67.72
brand_b,6/23/2025,ltv_cac_ratio,2.394
brand_b,6/23/2025,return_rate,0.1156
brand_b,6/23/2025,discount_revenue_share,0.4013
brand_b,6/23/2025,active_users_30d,335
brand_b,6/24/2025,churn_rate_30d,0.1723
brand_b,6/24/2025,avg_order_value,68.59
brand_b,6/24/2025,ltv_cac_ratio,2.461
brand_b,6/24/2025,return_rate,0.1184
brand_b,6/24/2025,discount_revenue_share,0.4165
brand_b,6/24/2025,active_users_30d,609
brand_b,6/25/2025,churn_rate_30d,0.1659
brand_b,6/25/2025,avg_order_value,70.57
brand_b,6/25/2025,ltv_cac_ratio,2.322
brand_b,6/25/2025,return_rate,0.1165
brand_b,6/25/2025,discount_revenue_share,0.3833
brand_b,6/25/2025,active_users_30d,815
brand_b,6/26/2025,churn_rate_30d,0.1808
brand_b,6/26/2025,avg_order_value,69.38
brand_b,6/26/2025,ltv_cac_ratio,2.46
brand_b,6/26/2025,return_rate,0.1132
brand_b,6/26/2025,discount_revenue_share,0.3912
brand_b,6/26/2025,active_users_30d,363
brand_b,6/27/2025,churn_rate_30d,0.1658
brand_b,6/27/2025,avg_order_value,68.63
brand_b,6/27/2025,ltv_cac_ratio,2.601
brand_b,6/27/2025,return_rate,0.1132
brand_b,6/27/2025,discount_revenue_share,0.3839
brand_b,6/27/2025,active_users_30d,782
brand_b,6/28/2025,churn_rate_30d,0.1705
brand_b,6/28/2025,avg_order_value,69.85
brand_b,6/28/2025,ltv_cac_ratio,2.322
brand_b,6/28/2025,return_rate,0.1104
brand_b,6/28/2025,discount_revenue_share,0.3996
brand_b,6/28/2025,active_users_30d,316
brand_b,6/29/2025,churn_rate_30d,0.1742
brand_b,6/29/2025,avg_order_value,67.5
brand_b,6/29/2025,ltv_cac_ratio,2.544
brand_b,6/29/2025,return_rate,0.1104
brand_b,6/29/2025,discount_revenue_share,0.381
brand_b,6/29/2025,active_users_30d,336
brand_b,6/30/2025,churn_rate_30d,0.1802
brand_b,6/30/2025,avg_order_value,71.7
brand_b,6/30/2025,ltv_cac_ratio,2.5
brand_b,6/30/2025,return_rate,0.1126
brand_b,6/30/2025,discount_revenue_share,0.3915
brand_b,6/30/2025,active_users_30d,366
brand_b,7/1/2025,churn_rate_30d,0.1814
brand_b,7/1/2025,avg_order_value,68.19
brand_b,7/1/2025,ltv_cac_ratio,2.552
brand_b,7/1/2025,return_rate,0.1129
brand_b,7/1/2025,discount_revenue_share,0.4061
brand_b,7/1/2025,active_users_30d,324
brand_b,7/2/2025,churn_rate_30d,0.1735
brand_b,7/2/2025,avg_order_value,71.62
brand_b,7/2/2025,ltv_cac_ratio,2.4
brand_b,7/2/2025,return_rate,0.1204
brand_b,7/2/2025,discount_revenue_share,0.4035
brand_b,7/2/2025,active_users_30d,598
brand_b,7/3/2025,churn_rate_30d,0.1839
brand_b,7/3/2025,avg_order_value,65.23
brand_b,7/3/2025,ltv_cac_ratio,2.146
brand_b,7/3/2025,return_rate,0.1247
brand_b,7/3/2025,discount_revenue_share,0.3836
brand_b,7/3/2025,active_users_30d,729
brand_b,7/4/2025,churn_rate_30d,0.1812
brand_b,7/4/2025,avg_order_value,67.88
brand_b,7/4/2025,ltv_cac_ratio,2.353
brand_b,7/4/2025,return_rate,0.1204
brand_b,7/4/2025,discount_revenue_share,0.4094
brand_b,7/4/2025,active_users_30d,508
brand_b,7/5/2025,churn_rate_30d,0.1695
brand_b,7/5/2025,avg_order_value,68.46
brand_b,7/5/2025,ltv_cac_ratio,2.193
brand_b,7/5/2025,return_rate,0.1258
brand_b,7/5/2025,discount_revenue_share,0.4035
brand_b,7/5/2025,active_users_30d,309
brand_b,7/6/2025,churn_rate_30d,0.1716
brand_b,7/6/2025,avg_order_value,71.77
brand_b,7/6/2025,ltv_cac_ratio,2.566
brand_b,7/6/2025,return_rate,0.1095
brand_b,7/6/2025,discount_revenue_share,0.4016
brand_b,7/6/2025,active_users_30d,608
brand_b,7/7/2025,churn_rate_30d,0.1841
brand_b,7/7/2025,avg_order_value,73.21
brand_b,7/7/2025,ltv_cac_ratio,2.271
brand_b,7/7/2025,return_rate,0.1163
brand_b,7/7/2025,discount_revenue_share,0.41
brand_b,7/7/2025,active_users_30d,832
brand_b,7/8/2025,churn_rate_30d,0.1886
brand_b,7/8/2025,avg_order_value,71.4
brand_b,7/8/2025,ltv_cac_ratio,2.439
brand_b,7/8/2025,return_rate,0.1204
brand_b,7/8/2025,discount_revenue_share,0.4095
brand_b,7/8/2025,active_users_30d,746
brand_b,7/9/2025,churn_rate_30d,0.1832
brand_b,7/9/2025,avg_order_value,69.21
brand_b,7/9/2025,ltv_cac_ratio,2.436
brand_b,7/9/2025,return_rate,0.1179
brand_b,7/9/2025,discount_revenue_share,0.4224
brand_b,7/9/2025,active_users_30d,447
brand_b,7/10/2025,churn_rate_30d,0.1792
brand_b,7/10/2025,avg_order_value,71.12
brand_b,7/10/2025,ltv_cac_ratio,2.497
brand_b,7/10/2025,return_rate,0.1178
brand_b,7/10/2025,discount_revenue_share,0.4114
brand_b,7/10/2025,active_users_30d,852
brand_b,7/11/2025,churn_rate_30d,0.1772
brand_b,7/11/2025,avg_order_value,73.45
brand_b,7/11/2025,ltv_cac_ratio,2.365
brand_b,7/11/2025,return_rate,0.1254
brand_b,7/11/2025,discount_revenue_share,0.387
brand_b,7/11/2025,active_users_30d,358
brand_b,7/12/2025,churn_rate_30d,0.1667
brand_b,7/12/2025,avg_order_value,67.01
brand_b,7/12/2025,ltv_cac_ratio,2.418
brand_b,7/12/2025,return_rate,0.1178
brand_b,7/12/2025,discount_revenue_share,0.3867
brand_b,7/12/2025,active_users_30d,533
brand_b,7/13/2025,churn_rate_30d,0.1821
brand_b,7/13/2025,avg_order_value,68.8
brand_b,7/13/2025,ltv_cac_ratio,2.407
brand_b,7/13/2025,return_rate,0.1181
brand_b,7/13/2025,discount_revenue_share,0.4041
brand_b,7/13/2025,active_users_30d,509
brand_b,7/14/2025,churn_rate_30d,0.1885
brand_b,7/14/2025,avg_order_value,70.65
brand_b,7/14/2025,ltv_cac_ratio,2.383
brand_b,7/14/2025,return_rate,0.1197
brand_b,7/14/2025,discount_revenue_share,0.426
brand_b,7/14/2025,active_users_30d,510
brand_b,7/15/2025,churn_rate_30d,0.165
brand_b,7/15/2025,avg_order_value,68.1
brand_b,7/15/2025,ltv_cac_ratio,2.315
brand_b,7/15/2025,return_rate,0.1155
brand_b,7/15/2025,discount_revenue_share,0.3887
brand_b,7/15/2025,active_users_30d,832
brand_b,7/16/2025,churn_rate_30d,0.1744
brand_b,7/16/2025,avg_order_value,67.91
brand_b,7/16/2025,ltv_cac_ratio,2.185
brand_b,7/16/2025,return_rate,0.1172
brand_b,7/16/2025,discount_revenue_share,0.3997
brand_b,7/16/2025,active_users_30d,474
brand_b,7/17/2025,churn_rate_30d,0.1738
brand_b,7/17/2025,avg_order_value,68.73
brand_b,7/17/2025,ltv_cac_ratio,2.484
brand_b,7/17/2025,return_rate,0.1142
brand_b,7/17/2025,discount_revenue_share,0.388
brand_b,7/17/2025,active_users_30d,794
brand_b,7/18/2025,churn_rate_30d,0.1897
brand_b,7/18/2025,avg_order_value,70.15
brand_b,7/18/2025,ltv_cac_ratio,2.336
brand_b,7/18/2025,return_rate,0.1214
brand_b,7/18/2025,discount_revenue_share,0.3861
brand_b,7/18/2025,active_users_30d,889
brand_b,7/19/2025,churn_rate_30d,0.1788
brand_b,7/19/2025,avg_order_value,68.25
brand_b,7/19/2025,ltv_cac_ratio,2.451
brand_b,7/19/2025,return_rate,0.1166
brand_b,7/19/2025,discount_revenue_share,0.4083
brand_b,7/19/2025,active_users_30d,767
brand_b,7/20/2025,churn_rate_30d,0.1798
brand_b,7/20/2025,avg_order_value,67.41
brand_b,7/20/2025,ltv_cac_ratio,2.47
brand_b,7/20/2025,return_rate,0.1131
brand_b,7/20/2025,discount_revenue_share,0.3984
brand_b,7/20/2025,active_users_30d,342
brand_b,7/21/2025,churn_rate_30d,0.1874
brand_b,7/21/2025,avg_order_value,66.6
brand_b,7/21/2025,ltv_cac_ratio,2.358
brand_b,7/21/2025,return_rate,0.1162
brand_b,7/21/2025,discount_revenue_share,0.3949
brand_b,7/21/2025,active_users_30d,861
brand_b,7/22/2025,churn_rate_30d,0.1892
brand_b,7/22/2025,avg_order_value,72.17
brand_b,7/22/2025,ltv_cac_ratio,2.422
brand_b,7/22/2025,return_rate,0.1218
brand_b,7/22/2025,discount_revenue_share,0.3995
brand_b,7/22/2025,active_users_30d,356
brand_b,7/23/2025,churn_rate_30d,0.1694
brand_b,7/23/2025,avg_order_value,69.89
brand_b,7/23/2025,ltv_cac_ratio,2.538
brand_b,7/23/2025,return_rate,0.1181
brand_b,7/23/2025,discount_revenue_share,0.415
brand_b,7/23/2025,active_users_30d,358
brand_b,7/24/2025,churn_rate_30d,0.1894
brand_b,7/24/2025,avg_order_value,71.11
brand_b,7/24/2025,ltv_cac_ratio,2.454
brand_b,7/24/2025,return_rate,0.1174
brand_b,7/24/2025,discount_revenue_share,0.4135
brand_b,7/24/2025,active_users_30d,722
brand_b,7/25/2025,churn_rate_30d,0.1677
brand_b,7/25/2025,avg_order_value,66.23
brand_b,7/25/2025,ltv_cac_ratio,2.397
brand_b,7/25/2025,return_rate,0.1111
brand_b,7/25/2025,discount_revenue_share,0.399
brand_b,7/25/2025,active_users_30d,379
brand_b,7/26/2025,churn_rate_30d,0.1701
brand_b,7/26/2025,avg_order_value,72.17
brand_b,7/26/2025,ltv_cac_ratio,2.482
brand_b,7/26/2025,return_rate,0.1236
brand_b,7/26/2025,discount_revenue_share,0.4041
brand_b,7/26/2025,active_users_30d,590
brand_b,7/27/2025,churn_rate_30d,0.1713
brand_b,7/27/2025,avg_order_value,67.23
brand_b,7/27/2025,ltv_cac_ratio,2.313
brand_b,7/27/2025,return_rate,0.1129
brand_b,7/27/2025,discount_revenue_share,0.4059
brand_b,7/27/2025,active_users_30d,718
brand_b,7/28/2025,churn_rate_30d,0.1817
brand_b,7/28/2025,avg_order_value,69.84
brand_b,7/28/2025,ltv_cac_ratio,2.575
brand_b,7/28/2025,return_rate,0.1224
brand_b,7/28/2025,discount_revenue_share,0.4047
brand_b,7/28/2025,active_users_30d,520
brand_b,7/29/2025,churn_rate_30d,0.1827
brand_b,7/29/2025,avg_order_value,71.26
brand_b,7/29/2025,ltv_cac_ratio,2.483
brand_b,7/29/2025,return_rate,0.1157
brand_b,7/29/2025,discount_revenue_share,0.3912
brand_b,7/29/2025,active_users_30d,649
brand_b,7/30/2025,churn_rate_30d,0.1773
brand_b,7/30/2025,avg_order_value,70.58
brand_b,7/30/2025,ltv_cac_ratio,2.526
brand_b,7/30/2025,return_rate,0.1172
brand_b,7/30/2025,discount_revenue_share,0.4007
brand_b,7/30/2025,active_users_30d,551
brand_b,7/31/2025,churn_rate_30d,0.1851
brand_b,7/31/2025,avg_order_value,68.77
brand_b,7/31/2025,ltv_cac_ratio,2.374
brand_b,7/31/2025,return_rate,0.1206
brand_b,7/31/2025,discount_revenue_share,0.4146
brand_b,7/31/2025,active_users_30d,433
brand_b,8/1/2025,churn_rate_30d,0.1738
brand_b,8/1/2025,avg_order_value,69.82
brand_b,8/1/2025,ltv_cac_ratio,2.354
brand_b,8/1/2025,return_rate,0.1105
brand_b,8/1/2025,discount_revenue_share,0.3956
brand_b,8/1/2025,active_users_30d,539
brand_b,8/2/2025,churn_rate_30d,0.181
brand_b,8/2/2025,avg_order_value,66.97
brand_b,8/2/2025,ltv_cac_ratio,2.355
brand_b,8/2/2025,return_rate,0.1169
brand_b,8/2/2025,discount_revenue_share,0.4044
brand_b,8/2/2025,active_users_30d,450
brand_b,8/3/2025,churn_rate_30d,0.1652
brand_b,8/3/2025,avg_order_value,69.42
brand_b,8/3/2025,ltv_cac_ratio,2.323
brand_b,8/3/2025,return_rate,0.123
brand_b,8/3/2025,discount_revenue_share,0.4013
brand_b,8/3/2025,active_users_30d,695
brand_b,8/4/2025,churn_rate_30d,0.1778
brand_b,8/4/2025,avg_order_value,69.88
brand_b,8/4/2025,ltv_cac_ratio,2.396
brand_b,8/4/2025,return_rate,0.123
brand_b,8/4/2025,discount_revenue_share,0.4189
brand_b,8/4/2025,active_users_30d,363
brand_b,8/5/2025,churn_rate_30d,0.1613
brand_b,8/5/2025,avg_order_value,71.87
brand_b,8/5/2025,ltv_cac_ratio,2.3
brand_b,8/5/2025,return_rate,0.1305
brand_b,8/5/2025,discount_revenue_share,0.3973
brand_b,8/5/2025,active_users_30d,319
brand_b,8/6/2025,churn_rate_30d,0.1799
brand_b,8/6/2025,avg_order_value,68.84
brand_b,8/6/2025,ltv_cac_ratio,2.498
brand_b,8/6/2025,return_rate,0.1175
brand_b,8/6/2025,discount_revenue_share,0.4206
brand_b,8/6/2025,active_users_30d,564
brand_b,8/7/2025,churn_rate_30d,0.1671
brand_b,8/7/2025,avg_order_value,70.27
brand_b,8/7/2025,ltv_cac_ratio,2.425
brand_b,8/7/2025,return_rate,0.1104
brand_b,8/7/2025,discount_revenue_share,0.3914
brand_b,8/7/2025,active_users_30d,404
brand_b,8/8/2025,churn_rate_30d,0.1717
brand_b,8/8/2025,avg_order_value,71.51
brand_b,8/8/2025,ltv_cac_ratio,2.526
brand_b,8/8/2025,return_rate,0.1209
brand_b,8/8/2025,discount_revenue_share,0.4035
brand_b,8/8/2025,active_users_30d,567
brand_b,8/9/2025,churn_rate_30d,0.2051
brand_b,8/9/2025,avg_order_value,66.9
brand_b,8/9/2025,ltv_cac_ratio,2.395
brand_b,8/9/2025,return_rate,0.1157
brand_b,8/9/2025,discount_revenue_share,0.3949
brand_b,8/9/2025,active_users_30d,679
brand_b,8/10/2025,churn_rate_30d,0.179
brand_b,8/10/2025,avg_order_value,70.25
brand_b,8/10/2025,ltv_cac_ratio,2.49
brand_b,8/10/2025,return_rate,0.1212
brand_b,8/10/2025,discount_revenue_share,0.4142
brand_b,8/10/2025,active_users_30d,708
brand_b,8/11/2025,churn_rate_30d,0.177
brand_b,8/11/2025,avg_order_value,70.04
brand_b,8/11/2025,ltv_cac_ratio,2.384
brand_b,8/11/2025,return_rate,0.1128
brand_b,8/11/2025,discount_revenue_share,0.3971
brand_b,8/11/2025,active_users_30d,506
brand_b,8/12/2025,churn_rate_30d,0.1782
brand_b,8/12/2025,avg_order_value,69.93
brand_b,8/12/2025,ltv_cac_ratio,2.537
brand_b,8/12/2025,return_rate,0.1221
brand_b,8/12/2025,discount_revenue_share,0.3952
brand_b,8/12/2025,active_users_30d,844
brand_b,8/13/2025,churn_rate_30d,0.1879
brand_b,8/13/2025,avg_order_value,70.42
brand_b,8/13/2025,ltv_cac_ratio,2.364
brand_b,8/13/2025,return_rate,0.1124
brand_b,8/13/2025,discount_revenue_share,0.4036
brand_b,8/13/2025,active_users_30d,337
brand_b,8/14/2025,churn_rate_30d,0.1931
brand_b,8/14/2025,avg_order_value,73.08
brand_b,8/14/2025,ltv_cac_ratio,2.501
brand_b,8/14/2025,return_rate,0.1173
brand_b,8/14/2025,discount_revenue_share,0.393
brand_b,8/14/2025,active_users_30d,590
brand_b,8/15/2025,churn_rate_30d,0.1858
brand_b,8/15/2025,avg_order_value,71.97
brand_b,8/15/2025,ltv_cac_ratio,2.486
brand_b,8/15/2025,return_rate,0.118
brand_b,8/15/2025,discount_revenue_share,0.4052
brand_b,8/15/2025,active_users_30d,281
brand_b,8/16/2025,churn_rate_30d,0.1752
brand_b,8/16/2025,avg_order_value,71.5
brand_b,8/16/2025,ltv_cac_ratio,2.267
brand_b,8/16/2025,return_rate,0.1135
brand_b,8/16/2025,discount_revenue_share,0.3868
brand_b,8/16/2025,active_users_30d,396
brand_b,8/17/2025,churn_rate_30d,0.1589
brand_b,8/17/2025,avg_order_value,66.71
brand_b,8/17/2025,ltv_cac_ratio,2.216
brand_b,8/17/2025,return_rate,0.1234
brand_b,8/17/2025,discount_revenue_share,0.4014
brand_b,8/17/2025,active_users_30d,645
brand_b,8/18/2025,churn_rate_30d,0.1671
brand_b,8/18/2025,avg_order_value,74.74
brand_b,8/18/2025,ltv_cac_ratio,2.233
brand_b,8/18/2025,return_rate,0.1202
brand_b,8/18/2025,discount_revenue_share,0.3965
brand_b,8/18/2025,active_users_30d,669
brand_b,8/19/2025,churn_rate_30d,0.1764
brand_b,8/19/2025,avg_order_value,68.01
brand_b,8/19/2025,ltv_cac_ratio,2.489
brand_b,8/19/2025,return_rate,0.1192
brand_b,8/19/2025,discount_revenue_share,0.3907
brand_b,8/19/2025,active_users_30d,553
brand_b,8/20/2025,churn_rate_30d,0.1751
brand_b,8/20/2025,avg_order_value,69.88
brand_b,8/20/2025,ltv_cac_ratio,2.454
brand_b,8/20/2025,return_rate,0.1172
brand_b,8/20/2025,discount_revenue_share,0.4093
brand_b,8/20/2025,active_users_30d,391
brand_b,8/21/2025,churn_rate_30d,0.1811
brand_b,8/21/2025,avg_order_value,68.65
brand_b,8/21/2025,ltv_cac_ratio,2.524
brand_b,8/21/2025,return_rate,0.1197
brand_b,8/21/2025,discount_revenue_share,0.3962
brand_b,8/21/2025,active_users_30d,813
brand_b,8/22/2025,churn_rate_30d,0.1786
brand_b,8/22/2025,avg_order_value,70.84
brand_b,8/22/2025,ltv_cac_ratio,2.426
brand_b,8/22/2025,return_rate,0.1241
brand_b,8/22/2025,discount_revenue_share,0.3939
brand_b,8/22/2025,active_users_30d,418
brand_b,8/23/2025,churn_rate_30d,0.17
